p	"Das schöne ist ja, dass man sich auf die grenzenlose Doofheit der Genderfaschisten verlassen kann. Nazis sind halt dumm wie Brot. Hat ja schon Deprischnulf in seinem Kindergedicht erkannt. Und so ist diese ""Troll""seite das klassische Eigentor. @Psychosenweib: So wird das nichts. Schreibt euch einfach selbst die passenden Trollkommentare. Die dort geposteten sind - auch wenn ihr die besten natürlich nirgens freischaltet - immer noch zu argumentativ. Also schreibt einfach selbst die Trollkommentare. Ist doch gar kein grosser Schritt mehr von Zensur und Löschen zum blossen Erfinden. Denke doch einfach ein euer Faschovorbild Hitler: Der hat auch einfach den Reichstag angekokelt, um gegen seine politischen Gegner zu bekämpfen."
n	"Bloss mal so noch am Rande. In keinem Satz von mir steht, ich will jenige, die zu Blöd waren, damit bestrafen das Kind zu bekommen. Auf was ich hinaus will ist, dass es mir sinnvoller erscheint Abtreibungen schon mit einer Verantwortung oder verantwortlicherem Umgang mit Verhütung, dem Schwanger werden davor zu verhindern. Das hat weder christliche noch konservative Hintergründe, ich bin der Meinung das kann wohl nicht so schwer sein. Tatsächlich ist es mir deswegen egal was für einen Stress die Beteiligten mit der Abtreibung haben wenn sie vorher zu Blöde waren, vielleicht werden sie was daraus lernen. Dumm ist dabei nur, wenn durch einige Blödis eine Unverschuldete mit genommen wird.
Aber bei dem Müll den ich hier wieder lese ist mir die Meinung von anderen dazu eigentlich egal.
hf & gb"
n	"Wenn mehr Männer Erziehungszeit in Anspruch nehmen dann führt das nur dazu, daß Männer in tradierten Familienverhältnissen bevorzugt befördert werden. ""Familienplanung abgeschlossen"" heißt es so schön.
so viele Frauen nach der Geburt in Elternzeit gehen, so viele Männer müssten das auch tun. Das würde das Betriebsklima in Sachen Nachwuchsförderung mal auf interessante Art und Weise verändern.
Aha. Wenn meine Kollegin auf die Idee kommt, daß Mutterdasein sei der Weiblichkeit höchste Vollendung - Dann muß ich mit Konsequenzen für mein Leben rechnen. Vielleicht sollte man für jede geschlagene Frau einen X-beliebigen Mann verprügeln?
Es zeigt sich leider mal wieder der feministische Begriff von ""Gerechtigkeit"" - Der Kollektive konstruiert, und damit zum Maßstab von ""Recht"" macht welche sekundären Geschlechtsmerkmale jemand hat. Wobei Verantwortung immer bei den Anderen ausgemacht wird: Die Übermutter wurde doch vom Patriarchat gehirngewaschen?
Der Fehler liegt in der Analyse: Die (deutsche) Mutterrolle ist nicht Ergebnis einer patriarchalen Weltverschwörung, sondern von Ökonomie. Frauen haben begeistert an der Mutterrolle mitgebastelt, als Arbeit noch als Bürde - Und nicht als Selbstverwirklichung - betrachtet wurde. Weshalb diese Form des Feminismus immer nur bei den Schichten populär war (und ist), die sich so eine Einstellung zu Arbeit überhaupt leisten können.
Das Makeup des ""neuen"" Feminismus wird langsam brökelig. Es zeigt sich zunehmend das bekannte Gesicht.
Bevor der ganze Schrott nicht komplett auf den Müllhaufen der Geschichte gewandert ist, wird man sich über zielführende Lösungen keine Gedanken machen können."
n	"Warum sollten Männer Frauen behindern (DAS geht noch?), benachteiligen, missbrauchen, quälen, ermorden (Mann, was machen wir denn noch alles, während wir für eure Kassenbeiträge schuften?!)?
Kriegen doch auch nichts in die Reihe, wenn man(n) sie überall mit Milliarden pusht und von allen gesellschaftlichen Verpflichtungen frei stellt, wo es nur geht.
Frauen kriegen nichts inne Reihe, weil sie nichts inne Reihe kriegen, nicht, weil irgendwer sie ermordet, quält usw. - wo denn bitte?
Für eure Unfähigkeit seid ALLEIN IHR verantwortlich."
n	"Das läuft sicher wieder auf Jüngerinnen bei Jesus hinaus, wo's gar keine Jüngerinnen gab.
Genauso wenig wie es eben Wilhelmine Gates gab, die sicher toootal unterdrückt wurde. Von weeeeeeeeeem denn bitte?
Aber gerechte Sprache, also wird aus Bill eben Billhelmine.
Shit, ich habe in meinem Leben echt zuviele an Frauen weiter gereichte u.a. Steuergelder bezahlt, um mir jetzt das Geflenne von wegen ""Unterdrückung"" anzuhören. Das ist absurd, da muss doch endlich mal mehr bei rauskommen als dieser endlose Psychomist, echt jetzt. Sonst war die Investition sinnlos.
Es gab keine Jüngerinnen. Die hatten mit den Römern genug zu tun. :)"
n	"""Ich bin beim Nachdenken über diesen Satz steckengeblieben:""
Du denkst nach? :) Jetzt fang' aber an...
""“Auf dem Schulweg gibt es einen Schülerlotsen, der die Schulkinder sicher über die Straße geleitet.”
Was, wenn eine Frau die Warnweste und die Kelle trägt?""
Dann werden die Kinder überfahren, während die ""Lotsin"" in die falsche Richtung guckt?
“Auf dem Schulweg gibt es eine Schülerlotsin, die die Schulkinder sicher über die Straße geleitet.”
Was, wenn eine Frau die Warnweste und die Kelle trägt und vor der Straße einer Mädchenschule postiert ist?""
Die Kinder werden immer noch überfahren, weil die Lotsin weder die StVO noch das BGB noch das GG kennt und lieber löscht, wenn das zur Sprache kommt?
“Auf dem Schulweg gibt es eine Schülerinnenlotsin, die die Schulkinder sicher über die Straße geleitet.”
Und was, wenn es eine gemischte Schule ist?""
Dann werden die Kinder immer noch überfahren. Jede Kritik daran würde ja sofort gelöscht. Es würde da sicher helfen, die Schülerlotsen in Schülerinnenlotsinnen umzubenennen.
""Bitte um Meinungen. Und sagt nicht Barbara F. Pusch zu mir. Ich finde es in der Tat wichtig, die Grenzen unserer Sprache zu erweitern.""
Ja, so wird das was.
Du bittest nicht um Meinungen, sondern um Zustimmung, alles andere wird ja gelöscht.
Ich bin um jeden männlichen Schülerlotsen froh, der weiß wenigstens, worum es geht.
Frauen denken selbst bei so was nur an sich."
n	"Vater hat oft kein Sorgerecht und Mutter will auch oft nicht ( siehe VAM(V) ), dass der Vater das Sorgerecht hat, bzw. meint der wichtigere Elternteil zu sein. Du kannst das auch hier in verschiedensten Kommentaren lesen.
Und das hat halt auch die entsprechenden Konsequenzen.
Du wirst schwerlich einen Vater in ""Mutterschutz"" schicken können, der kein Sorgerecht hat, oder noch nichtmal weiss, dass er Vater ist.
Vorrechte ziehen halt auch Nachteile nach sich.
Die Nachteile wollt ihr nicht haben, also schreit ihr nach weiteren Vorrechten, die wieder Nachteile haben usw.
Es gibt aber im Grunde nur eins, was das beheben kann, nämlich die Abschaffung weiblicher Privilegien.
Aber, wie gesagt, das wollt ihr nicht, lieber rumjammern."
n	"Netzwerke, Machtstrukturen...
So ein eeeeeeeewiger Dummsinn.
Macht resultiert letztlich aus einem konkreten, praktischen Wissensvorsprung.
Erfindet mal irgendwas, dann habt ihr doch Macht.
Man muss Feministinnen nur sagen, was Sache ist. Was sie andersrum eben nicht können.
""Jaul!""
""Macht"" kommt m.M. nach von ""Machen"".
Die reagieren darauf mit - wer hätte es gedacht - Löschen. Janz toll.
Wer einem Wissensvorsprung nicht begegnen kann, der löscht eben."
n	"""Was wirft diese Liste für ein Bild auf die Männerwelt!!!!!""
Tut mir ja auch leid, dass wir Alice Schwätzer und das Merkel nicht so sexy finden. Aber das sind sie ja nun wirklich nicht. Und Anne Will sieht zwar ganz nett aus, aber ... na ja, du weißt schon.
Wie gut, dass ihr Frauen da wenigstens anders seid. Da du Grips (Roger Willemsen, Dieter Hildebrandt) und Macht (George Bush, Wladimir Putin) sicher enorm sexy findest, sind das dann wohl definitiv Traummänner für dich ... oder doch nicht?
""Wir Frauen sollten möglichst gut aussehen und sonst nichts.""
Nun, sagen wir mal so: Möglichst gut auszusehen schadet nichts. Aber falls du uns tatsächlich unterstellst, uns sei alles andere vollkommen egal, hast du ein sehr problematisches Männerbild.
Worauf auch dieser höchst bedenkliche Satz hindeutet: ""Adrett aussehen und die Klappe halten reicht. Bloß schade dass es Frauen nicht bei Ikea gibt!""
Ich schlage hier vielleicht auch manchmal etwas über die Stränge ;-) Aber solch einen sexistischen Quark und solch tumbe Verallgemeinerungen, wie du sie hier vom Stapel lässt, versuche ich nach Möglichkeit zu vermeiden.
""Ist zwar nichts was wir nicht schon wussten, aber hey, die Hoffnung dass es nur Vorurteile waren, dass die Männer ihr Idealbild ein wenig angepasst hätten, war da.""
Du darfst weiter hoffen. Es gibt auch Männer, die Lesben und Mannsweiber sexy finden. Nicht viele, aber es gibt sie."
n	"Gehört eins weiter runter, nur da kann man ja bezeichnenderweise nichts mehr posten.
""1. Als Feministin trete ich für die Gleichberechtigung der Geschlechter ein.""
Das schließt sich leider gegenseitig aus.
""Nachdem Frauen - was persönliche, körperliche, finanzielle und gesundheitliche Sicherheit betrifft - strukturell und grundsätzlich schlechter gestellt sind, setze ich mich dafür ein, dass dieser Missstand behoben wird.""
Frauen sind körperlich und (wenn man der gängigen Forschung glauben darf) im Durchschnitt auch intellektuell unterlegen.
Finanziell wird jede Frau von Männern über alle sozialen Systeme versorgt, nimmt also mehr, als sie gibt. Das gilt auch für das Gesundheitssystem, auch hier werden Frauen von Männern versorgt. Letztere dürfen sich deswegen auch über ein kürzeres Leben freuen. Wo also ist euer Problem?
""2. Als Mensch und Feministin interessiere ich mich für Männer und ihre Probleme.""
Genau. Kauf' dich 'nen Lutscher.
""Ich bewundere und respektiere Männer, die sich über Gleichberechtigungsfragen Gedanken machen""
Du respektierst Maskulisten?!
""- wenn sie dieses nicht auf Kosten der Frauen tun.""
Frauen verursachen Kosten, es kann also gar nicht auf deren Kosten gehen.
""3. Ich bin der Ansicht, dass Frauen und Männer im Kontext des Feminismus und der Gleichberechtigung zusammenarbeiten können.""
Solange Männer die Kosten tragen. Stimmt's?
""Ich denke, es ist wichtig, dass sich Frauen für Männer einsetzen und Männer für Frauen.""
Bei Ersterem hapert es noch etwas, während Zweiteres überdimensioniert bereits umgesetzt ist. Deine Rente zahlen Männer, Verehrteste.
""4. Aber: Nur unter der Voraussetzung, dass sie dieselbe Agenda haben, nämlich eine wirklich gerechte Gesellschaft.""
Überprivilegierung hat aber nichts mit Gerechtigkeit zu tun.
""Ein Mann, der sagt, er sei Maskulinist""
Maskulist.
"", ist entweder nicht Feminist""
Das sicher nicht.
""oder er hat nicht verstanden, was der Unterschied ist.""
Vielleicht er schon, nur du nicht.
""Ich vermisse die Männer, die sich von einer liberalen, aufgeklärten Seite öffentlich zur Gleichberechtigung bekennen.""
Das tun Maskulisten. Eine Quote ist nicht libertär.
""Und die anerkennen, dass es noch viel zu tun gibt.""
Das gibt es. Und wir tun es.
""Es gibt sie. Aber es sind bisher zu wenige.""
Mehr als du denkst...
""Solange es nicht mehr werden,""
Es werden mehr. Jahr um Jahr, Tag um Tag.
""sehe ich keinerlei Veranlassung mich als Feministin um die punktuellen Gleichberechtigungsdefizite von Männern aktiv zu kümmern.""
Könntest du nicht und sollst du auch nicht. Braucht's nicht. :)
""Dafür reicht die Energie dann auch einfach nicht.""
Ja.
""5. Als Feministin ist es mein Anliegen, die Rechte von Frauen zu stärken.""
Die Privilegien, meinst du?
""Die Rechte der Männer sind gerade mal nicht mein Anliegen.""
Menschenrechte sind jedermanns Anliegen. Nur nicht das der überfütterten deutschen Frauen.
""Und ich akzeptiere es nicht, dass die feministische Debatte von dem Argument “Aber wir sollten auch mal an die Männer denken” vereinnahmt wird.""
Denkt nur weiter nur an euch selbst - wann haben Frauen das nicht getan?
""Die feministische Debatte dreht sich nun mal nicht um Männer.""
Doch. Was die für euch tun sollen.
""Männer haben in dieser Gesellschaft nach wie vor große Vorteile, was politische, persönliche und wirtschaftliche Aspekte betrifft, auf Grund ihres Geschlechts.""
Dafür bezahlen sie auch. Würdet ihr diesen Preis bezahlen wollen, dann wäre ja alles in Butter. Wollt ihr aber nicht.
""Kein Mensch - auch nicht Xena - denkt, dass sie aber kein Recht darauf hätten, auf ihre Probleme hinzuweisen.""
Deine persönlichen Probleme? Werd' mal objektiv - DU HAST VERGLEICHSWEISE KEINE PROBLEME.
""6. Organisationen wie MANNdat sind nicht für mehr Gleichberechtigung.""
Doch.
""Sie manipulieren die Gleichberechtigungsdebatte, indem sie den Mann zum benachteiligten Geschlecht erklären.2
Das können die aber verflucht gut beweisen.
""Sie sabotieren Diskussionen, indem sie Frauen, die sich für Frauenrechte einsetzen, als kryptochauvinistisch bezeichnen.""
Na, ihr löscht ja nur. Das ist natürlich keine Sabotage.
""7. Es ist ein zunehmender Opferdiskurs unter Männerrechtlern zu beobachten.""
Frauen jammern seit jeher rum. Auch wenn es eigentlich nicht sie sind, dier Opfer sind.
""Dieser bezieht sich auf die vorgebliche Entrechtung durch Maßnahmen wie Elterngeld, „Girls Days” oder durch die Präsenz von Fernsehmoderatorinnen.""
Erweitern wir diese Liste doch mal um 100 Punkte.
""Er arbeitet - noch mal - mit den Instrumenten der Frauenbewegung,""
Nö, er hält sich an Tatsachen.
""indem er sich auf Gleichberechtigung beruft""
Ja. Er meint es nur auch so.
""und Frauen auffordert, sich der Gerechtigkeit halber auch die andere Seite anzuhören.""
Welch ein Verbrechen... sich die andere Seite anzuhören....
""Diese Männerrechtler sollen doch heulen, wenn sie denken, sie hätten Probleme.""
:) Auch wenn sich 50 mal soviele Männer umbrächten als Frauen, du würdest über deine Probleme reden wollen... Herrje....
""8. Ich werde nicht aufhören, mich gegen diesen Diskurs zu wehren""
Jo. Diskurse sind verhasst.
""und mich über ihn zu mokieren.""
Das wird ihn sicher abschrecken.
""Alle anderen Frauen sollten das auch.""
Das Problem ist: Das werden sie.
""Und ich werde mich ganz sicher nicht zum Schweigen bringen lassen von Argumenten wie „arrogant - grabenkämperisch - aggressiv”.""
Ihr bringt Leute zum Schweigen - mittels Löschen. Arrogant? Grabenkämpferisch? aggressiv? Ich nenne das kenntnislos.
""9. Das heißt aber nicht, dass weinende Männer nicht respektiert werden""
Genau: Heul doch!
""oder dass Männer an sich keine Opfer sein können oder dass die Anliegen und Sorgen von Männern an sich nachrangig sind.""
Du sagst doch oben, dass du mit deinen eigenen Problemen genug zu tun hast?
""Ich denke prinzipiell ohne „an sich’s” aber das kann man ja nicht riechen. Wer bloggt, schreibt schnell und ich vergesse gern mal meine „an sich’s” zu klären.""
Schreib' besser gar nichts, wenn du das SO rechtfertigen musst.
""10. Ein Bild von einem weinenden Mann ist ein Bild von einem weinenden Mann ist ein Bild von einem weinenden Mann. Auf diesem Blog ist ein Bild von einem weinenden Mann zu sehen. Eine Karikatur ist nicht zu sehen.""
Eben. Denk' mal drüber nach."
n	"@Salzstreuer
Das ist ein bekannter Vorwurf vieler Männer: Sie würden an der Geschlechterdebatte nicht beteiligen. Diskutieren dürften bestenfalls Männer wie Mixa, dann aber mehr zur Belustigung. Auffällig ist in der Tat, dass es im Leyen-Ministerium zwar eine Frauen-, aber keine Männerfunktion gibt. Unter Gleichstellungsgesichtspunkten dürfte sich das kaum rechtfertigen lassen. Längst weiß man, dass sich Jungs in der Schule schwerer tun als Mädchen und dort auch diskriminiert werden. Es gibt dafür keine wirkliche Anlaufstelle im Ministerium.
Zum Beitrag von mccrazy:
Die Aufgabenverteilung zwischen den Geschlechtern ist nicht Gott-gegeben, sondern bildet sich in der Natur evolutionär heraus. Biologisch gesehen gibt es zwei zentrale Lebensaufgaben: Selbsterhalt und Fortpflanzung. Zum Selbsterhalt gehören z. B. Nahrungssuche, Schutz, Raum, zur Fortpflanzung das Gebären und Aufziehen von Nachwuchs.
Bei vielen Arten besteht eine relative Unabhängigkeit bzgl. Selbsterhalt, aber eine Dominanz der Männchen bei der Paarung. Löwen bilden z. B. Harems, in denen sie die Weibchen sexuell dominieren. Übernimmt ein Löwe den Harem eines anderen, tötet er alle bereits vorhandenen Jungen des Vorgängers. Die Weibchen lassen es geschehen. Bezüglich Selbsterhalt sind die Weibchen aber autonom: Sie können selbstständig jagen.
Der Trick des Menschen war es nun, die beiden zentralen Lebensaufgaben zwischen den beiden Geschlechtern aufzuteilen (sexuelle Arbeitsteilung): Die Männer gingen zur Jagd und sorgten für Schutz, während die Frauen die Kinder großzogen (und für vielerlei innere Aufgaben verantwortlich waren). Hierdurch konnte man viel Zeit in das Aufziehen des Nachwuchses investieren. Beim Menschen können Kinder einem Nomadenstamm frühestens ab 3 Jahren folgen (sonst sind sie zu tragen), bei Antilopen steht das Junge nach einer halben Stunden (!) auf. Menschliche Säuglinge sind aufgrund des großen Gehirns einmalig hilflos, was eine andere Organisation zwischen den Geschlechtern erforderlich machte. Natürlich hat sich diese evolutionär ergeben. Selbst unter Indianern (also Menschen) findet man zwischen den Stämmen leicht abweichende Varianten.
Heute sind viele Anthropologen der Ansicht, dass es die sexuelle Arbeitsteilung war, die den Menschen ""groß"" gemacht hat. Beide Geschlechter gerieten hierdurch in eine gegenseitige Abhängigkeit: Die Frauen konnten sich alleine nicht mehr ernähren, und die Männer ohne die Frauen nicht fortpflanzen. In Indianer-Websites liest man etwa, dass die sexuelle Arbeitsteilung der matriarchalisch (!) organisierten Irokesen sehr strikt und nicht zu durchbrechen sei.
Bei den Neandertalern hat man auch relativ viele weibliche Skelette mit verheilten Knochenbrüchen gefunden. Daraus schlossen einige Autoren, dass wohl teilweise auch die Frauen zur Jagd gingen. Beim Homo sapiens ist dieses Phänomen dagegen nicht zu beobachten. Man schließt daraus, dass die sexuelle Arbeitsteilung beim Frühmenschen strikter war als beim Neandertaler und dies sei ein evolutionärer Vorteil gewesen. Einerseits hatten die Männer nun mehr Zeit, ihre Jagdtechniken zu verbessern, andererseits konnten die Frauen mehr in den Nachwuchs investieren.
Wie auch immer: ""Paarungssysteme"" sind in der Natur nicht festverdrahtet, sondern können sich evolutionär anpassen. Beispielsweise hat es beim Menschen historisch gesehen mindestens drei Paarungssysteme gegeben:
a) Alle Männer versorgen alle Frauen gemeinsam (der erlegte Büffel steht allen zu)
b) Haremsbildung (ein Mann mit sozialer Macht bindet und versorgt viele Frauen)
c) Familie: der Mann versorgt seine Frau (der erlegte Büffel steht nur seiner Familie zu)
Eine Arbeitsaufteilung zwischen den Geschlechtern funktioniert allerdings definitiv nicht: Beide Geschlechter machen das Gleiche. Im Einzelfall ist das ok, aber nicht als generelle Lösung für eine ganze Gruppe/Gesellschaft. Dann wäre die sexuelle Fortpflanzung nämlich ungünstig und Männchen wären evolutionärer Nachteil. Männchen stellen dann nur dann einen evolutionären Vorteil dar, wenn sie andere Aufgaben wahrnehmen als die Weibchen.
Vollkommen feministisch organisiert sind beispielsweise die Ameisen. Nur Königinnen (Weibchen) legen Eier. Alle sonstigen sozialen Aufgaben werden aber ebenfalls von Weibchen erledigt (Arbeiterinnen). Diese sind jedoch steril (legen keine Eier, obwohl sie das z. T. könnten). Legen Arbeiterinnen dennoch Eier, werden diese meist von den anderen Arbeiterinnen gefressen.
Einige Autoren haben gezeigt: Würden die Arbeiterinnen auch Eier legen dürfen, würde der Ameisenstaat sofort zugrunde gehen. Die Sterilität der Arbeiterinnen ist für die soziale Organisation des Arbeiterstaates zwingend erforderlich.
Doch was ist dabei die Aufgabe der Männchen? Warum gibt es auch bei den Ameisen Männchen? Faktisch haben die nur noch eine einzige Aufgabe: In einen gnadenlosen Wettbewerb um die Befruchtung einer Königin zu treten. Danach sterben sie sofort. Biologisch gesprochen kann man sagen: Ihre einzige verbliebene Aufgabe ist Evolution (Survival of the Fittest). Um dies zu erleichtern, hat die Natur sogar einen ganz ähnlichen Trick angewendet wie beim Menschen: Ameisenmännchen sind ""extremer"" als Weibchen, weil sie haploid (ein Chromosomensatz) sind, die Weibchen jedoch diploid (zwei Chromosomensätze). Beim Menschen beschränken sich die genetischen Unterschiede auf das X-Chromosom. Davon haben die Frauen zwei, die Männer nur eins.
Was würde passieren, wenn man die Geschlechterrrollen in menschlichen Gesellschaften komplett angleichen würde? Also was passierte, wenn Frauen und Männer gleichermaßen um beruflichen Erfolg konkurrierten und sich die Familienarbeit paritätisch teilten?
Die Antwort ist ganz einfach: Eine solche Gesellschaft würde untergehen."
